iter	Passed	Remaining
5025	128153	126827
5026	128177	126800
5027	128202	126774
5028	128230	126751
5029	128257	126728
5030	128288	126707
5031	128315	126683
5032	128337	126654
5033	128365	126631
5034	128388	126603
5035	128411	126575
5036	128433	126546
5037	128460	126522
5038	128486	126497
5039	128512	126472
5040	128537	126446
5041	128559	126417
5042	128581	126388
5043	128606	126362
5044	128638	126343
5045	128661	126315
5046	128686	126289
5047	128709	126262
5048	128734	126235
5049	128758	126208
5050	128782	126181
5051	128804	126152
5052	128826	126123
5053	128849	126095
5054	128871	126067
5055	128894	126038
5056	128915	126009
5057	128945	125987
5058	128972	125963
5059	128995	125936
5060	129021	125911
5061	129047	125886
5062	129072	125860
5063	129099	125836
5064	129124	125810
5065	129149	125784
5066	129173	125757
5067	129197	125730
5068	129218	125700
5069	129240	125671
5070	129265	125645
5071	129289	125618
5072	129315	125593
5073	129339	125566
5074	129363	125539
5075	129388	125513
5076	129413	125488
5077	129438	125462
5078	129462	125435
5079	129485	125407
5080	129510	125381
5081	129537	125357
5082	129562	125331
5083	129590	125308
5084	129615	125282
5085	129642	125257
5086	129668	125233
5087	129691	125205
5088	129718	125180
5089	129744	125156
5090	129773	125134
5091	129799	125108
5092	129825	125083
5093	129853	125060
5094	129880	125037
5095	129908	125014
5096	129936	124990
5097	129960	124963
5098	129983	124935
5099	130004	124906
5100	130026	124877
5101	130049	124849
5102	130072	124822
5103	130095	124793
5104	130119	124766
5105	130144	124741
5106	130167	124713
5107	130191	124685
5108	130214	124658
5109	130237	124630
5110	130260	124602
5111	130285	124576
5112	130308	124548
5113	130329	124519
5114	130352	124491
5115	130374	124462
5116	130396	124433
5117	130418	124404
5118	130439	124375
5119	130464	124349
5120	130487	124321
5121	130509	124292
5122	130532	124264
5123	130554	124235
5124	130578	124208
5125	130601	124180
5126	130624	124152
5127	130649	124127
5128	130673	124100
5129	130696	124072
5130	130719	124045
5131	130742	124016
5132	130765	123989
5133	130788	123960
5134	130810	123932
5135	130833	123904
5136	130857	123877
5137	130881	123850
5138	130904	123823
5139	130927	123795
5140	130952	123769
5141	130976	123742
5142	130999	123714
5143	131021	123685
5144	131044	123658
5145	131069	123632
5146	131092	123604
5147	131115	123576
5148	131141	123551
5149	131165	123524
5150	131189	123497
5151	131215	123473
5152	131239	123446
5153	131266	123422
5154	131289	123394
5155	131311	123365
5156	131333	123336
5157	131356	123309
5158	131381	123282
5159	131405	123256
5160	131434	123233
5161	131480	123227
5162	131509	123206
5163	131539	123184
5164	131573	123167
5165	131606	123148
5166	131635	123126
5167	131664	123104
5168	131689	123078
5169	131712	123050
5170	131735	123022
5171	131759	122996
5172	131781	122967
5173	131805	122940
5174	131828	122912
5175	131850	122883
5176	131874	122856
5177	131897	122829
5178	131920	122801
5179	131942	122772
5180	131965	122745
5181	131989	122718
5182	132012	122690
5183	132035	122663
5184	132062	122638
5185	132087	122612
5186	132110	122585
5187	132138	122561
5188	132165	122538
5189	132189	122510
5190	132213	122483
5191	132236	122456
5192	132259	122428
5193	132287	122405
5194	132310	122378
5195	132333	122350
5196	132357	122322
5197	132380	122295
5198	132402	122267
5199	132425	122238
5200	132448	122210
5201	132470	122182
5202	132493	122155
5203	132518	122129
5204	132542	122101
5205	132564	122073
5206	132586	122044
5207	132610	122017
5208	132634	121990
5209	132658	121964
5210	132682	121937
5211	132704	121909
5212	132727	121881
5213	132758	121861
5214	132783	121834
5215	132821	121821
5216	132845	121794
5217	132868	121766
5218	132891	121738
5219	132913	121710
5220	132935	121681
5221	132958	121653
5222	132980	121624
5223	133003	121597
5224	133024	121568
5225	133047	121540
5226	133071	121513
5227	133093	121484
5228	133117	121457
5229	133139	121429
5230	133165	121404
5231	133202	121389
5232	133228	121364
5233	133250	121335
5234	133272	121307
5235	133296	121280
5236	133320	121253
5237	133344	121226
5238	133367	121199
5239	133390	121171
5240	133413	121143
5241	133436	121116
5242	133459	121088
5243	133483	121061
5244	133510	121037
5245	133533	121010
5246	133567	120992
5247	133594	120968
5248	133623	120945
5249	133651	120923
5250	133681	120901
5251	133714	120882
5252	133738	120856
5253	133763	120829
5254	133785	120801
5255	133810	120775
5256	133834	120749
5257	133857	120721
5258	133880	120693
5259	133903	120666
5260	133928	120639
5261	133950	120611
5262	133973	120583
5263	133995	120555
5264	134023	120531
5265	134047	120505
5266	134070	120477
5267	134094	120451
5268	134118	120423
5269	134139	120394
5270	134163	120368
5271	134189	120343
5272	134212	120315
5273	134236	120288
5274	134260	120261
5275	134283	120234
5276	134306	120206
5277	134334	120183
5278	134357	120156
5279	134380	120128
5280	134411	120107
5281	134434	120080
5282	134459	120054
5283	134481	120025
5284	134502	119996
5285	134526	119969
5286	134548	119940
5287	134571	119913
5288	134593	119884
5289	134617	119857
5290	134639	119829
5291	134661	119801
5292	134691	119779
5293	134714	119751
5294	134737	119723
5295	134760	119696
5296	134781	119667
5297	134804	119639
5298	134828	119613
5299	134851	119585
5300	134873	119556
5301	134895	119528
5302	134918	119500
5303	134942	119473
5304	134965	119446
5305	134992	119422
5306	135014	119393
5307	135035	119364
5308	135057	119336
5309	135081	119309
5310	135111	119287
5311	135139	119264
5312	135166	119240
5313	135197	119219
5314	135220	119192
5315	135242	119164
5316	135264	119135
5317	135292	119112
5318	135319	119088
5319	135351	119068
5320	135376	119042
5321	135399	119015
5322	135425	118990
5323	135449	118963
5324	135472	118935
5325	135496	118909
5326	135520	118882
5327	135544	118856
5328	135568	118829
5329	135591	118801
5330	135615	118774
5331	135641	118749
5332	135666	118723
5333	135691	118698
5334	135718	118673
5335	135748	118652
5336	135771	118625
5337	135795	118598
5338	135823	118575
5339	135847	118548
5340	135871	118521
5341	135898	118497
5342	135920	118469
5343	135943	118441
5344	135968	118416
5345	135994	118391
5346	136018	118364
5347	136044	118339
5348	136072	118316
5349	136100	118292
5350	136135	118275
5351	136160	118249
5352	136200	118237
5353	136225	118211
5354	136256	118191
5355	136290	118172
5356	136319	118149
5357	136343	118123
5358	136377	118105
5359	136408	118085
5360	136435	118061
5361	136459	118033
5362	136481	118005
5363	136502	117976
5364	136524	117948
5365	136549	117921
5366	136569	117892
5367	136591	117863
5368	136614	117835
5369	136635	117806
5370	136657	117777
5371	136678	117749
5372	136701	117721
5373	136724	117694
5374	136745	117665
5375	136767	117636
5376	136788	117606
5377	136811	117579
5378	136832	117550
5379	136855	117522
5380	136877	117494
5381	136901	117467
5382	136928	117443
5383	136955	117419
5384	136983	117396
5385	137009	117371
5386	137035	117346
5387	137059	117319
5388	137082	117292
5389	137107	117266
5390	137130	117239
5391	137154	117211
5392	137177	117184
5393	137199	117156
5394	137225	117131
5395	137249	117104
5396	137271	117076
5397	137295	117049
5398	137318	117021
5399	137341	116994
5400	137367	116970
5401	137391	116943
5402	137415	116916
5403	137439	116889
5404	137461	116861
5405	137487	116836
5406	137516	116813
5407	137538	116785
5408	137560	116757
5409	137583	116729
5410	137621	116714
5411	137645	116688
5412	137670	116662
5413	137694	116636
5414	137722	116612
5415	137750	116589
5416	137775	116563
5417	137798	116536
5418	137824	116511
5419	137848	116484
5420	137873	116458
5421	137896	116431
5422	137919	116403
5423	137945	116378
5424	137970	116352
5425	137996	116327
5426	138019	116300
5427	138043	116273
5428	138069	116249
5429	138100	116227
5430	138128	116205
5431	138158	116183
5432	138185	116159
5433	138211	116134
5434	138238	116110
5435	138263	116084
5436	138287	116057
5437	138311	116031
5438	138335	116004
5439	138358	115977
5440	138381	115949
5441	138404	115921
5442	138439	115904
5443	138464	115878
5444	138493	115856
5445	138518	115830
5446	138545	115806
5447	138569	115780
5448	138594	115754
5449	138618	115727
5450	138642	115700
5451	138667	115675
5452	138698	115653
5453	138728	115632
5454	138757	115609
5455	138791	115591
5456	138817	115567
5457	138840	115539
5458	138862	115511
5459	138885	115483
5460	138907	115455
5461	138935	115431
5462	138962	115407
5463	138985	115380
5464	139007	115352
5465	139030	115324
5466	139059	115301
5467	139085	115276
5468	139114	115255
5469	139142	115231
5470	139172	115209
5471	139202	115188
5472	139228	115162
5473	139251	115135
5474	139278	115111
5475	139302	115084
5476	139325	115057
5477	139349	115030
5478	139371	115002
5479	139400	114979
5480	139425	114954
5481	139447	114925
5482	139470	114898
5483	139493	114871
5484	139515	114842
5485	139539	114815
5486	139562	114788
5487	139587	114762
5488	139616	114740
5489	139638	114712
5490	139662	114685
5491	139686	114659
5492	139709	114631
5493	139735	114606
5494	139762	114582
5495	139785	114554
5496	139806	114525
5497	139831	114499
5498	139854	114472
5499	139878	114445
5500	139900	114417
5501	139922	114389
5502	139944	114361
5503	139972	114337
5504	139998	114312
5505	140029	114291
5506	140056	114267
5507	140079	114240
5508	140100	114211
5509	140122	114183
5510	140145	114155
5511	140170	114130
5512	140193	114102
5513	140217	114076
5514	140240	114048
5515	140265	114023
5516	140288	113995
5517	140312	113969
5518	140345	113949
5519	140368	113922
5520	140393	113896
5521	140416	113868
5522	140439	113841
5523	140462	113813
5524	140486	113788
5525	140509	113760
5526	140531	113731
5527	140553	113703
5528	140576	113676
5529	140599	113648
5530	140623	113622
5531	140647	113596
5532	140671	113569
5533	140693	113541
5534	140716	113514
5535	140740	113487
5536	140766	113462
5537	140803	113446
5538	140834	113425
5539	140863	113402
5540	140892	113380
5541	140921	113357
5542	140948	113333
5543	140977	113310
5544	141001	113284
5545	141027	113259
5546	141056	113236
5547	141084	113213
5548	141110	113188
5549	141133	113160
5550	141154	113131
5551	141183	113109
5552	141213	113087
5553	141235	113059
5554	141259	113032
5555	141284	113007
5556	141307	112979
5557	141333	112955
5558	141359	112930
5559	141387	112906
5560	141417	112884
5561	141443	112859
5562	141473	112838
5563	141508	112820
5564	141535	112796
5565	141560	112770
5566	141587	112746
5567	141617	112724
5568	141646	112701
5569	141669	112674
5570	141694	112648
5571	141718	112622
5572	141742	112595
5573	141765	112568
5574	141790	112542
5575	141813	112514
5576	141838	112489
5577	141861	112461
5578	141885	112434
5579	141907	112407
5580	141931	112380
5581	141955	112353
5582	141979	112327
5583	142002	112299
5584	142024	112271
5585	142047	112244
5586	142071	112217
5587	142094	112190
5588	142117	112163
5589	142143	112138
5590	142167	112111
5591	142194	112087
5592	142229	112069
5593	142256	112045
5594	142279	112018
5595	142304	111992
5596	142328	111965
5597	142352	111939
5598	142379	111915
5599	142408	111892
5600	142438	111870
5601	142468	111848
5602	142494	111823
5603	142520	111798
5604	142545	111772
5605	142571	111747
5606	142595	111721
5607	142618	111693
5608	142647	111671
5609	142670	111644
5610	142696	111619
5611	142721	111593
5612	142744	111566
5613	142768	111539
5614	142791	111512
5615	142818	111487
5616	142841	111460
5617	142865	111433
5618	142889	111407
5619	142916	111383
5620	142951	111365
5621	142973	111337
5622	143000	111313
5623	143023	111285
5624	143047	111259
5625	143071	111232
5626	143094	111205
5627	143117	111178
5628	143141	111151
5629	143164	111124
5630	143191	111100
5631	143228	111083
5632	143263	111065
5633	143291	111041
5634	143321	111019
5635	143352	110998
5636	143379	110974
5637	143407	110951
5638	143443	110933
5639	143468	110908
5640	143497	110885
5641	143526	110862
5642	143550	110836
5643	143574	110809
5644	143598	110783
5645	143622	110756
5646	143643	110728
5647	143666	110700
5648	143689	110672
5649	143713	110646
5650	143737	110619
5651	143760	110592
5652	143785	110567
5653	143809	110540
5654	143835	110515
5655	143858	110488
5656	143886	110464
5657	143913	110440
5658	143940	110416
5659	143972	110396
5660	144001	110373
5661	144029	110349
5662	144057	110326
5663	144085	110302
5664	144109	110276
5665	144137	110252
5666	144174	110236
5667	144202	110212
5668	144234	110192
5669	144264	110170
5670	144291	110146
5671	144320	110123
5672	144350	110101
5673	144377	110076
5674	144400	110049
5675	144425	110023
5676	144448	109996
5677	144475	109972
5678	144503	109949
5679	144536	109929
5680	144572	109911
5681	144603	109890
5682	144631	109867
5683	144660	109844
5684	144683	109816
5685	144715	109796
5686	144744	109773
5687	144771	109749
5688	144795	109722
5689	144817	109694
5690	144845	109671
5691	144869	109645
5692	144893	109618
5693	144915	109589
5694	144939	109563
5695	144966	109539
5696	144990	109512
5697	145013	109485
5698	145035	109457
5699	145060	109431
5700	145082	109403
5701	145103	109374
5702	145133	109352
5703	145173	109338
5704	145204	109316
5705	145228	109290
5706	145251	109263
5707	145279	109239
5708	145303	109212
5709	145327	109186
5710	145354	109162
5711	145378	109135
5712	145412	109116
5713	145438	109091
5714	145466	109067
5715	145490	109041
5716	145515	109016
5717	145538	108988
5718	145565	108963
5719	145587	108936
5720	145612	108910
5721	145638	108885
5722	145661	108858
5723	145685	108831
5724	145707	108803
5725	145732	108777
5726	145755	108750
5727	145778	108723
5728	145800	108694
5729	145823	108667
5730	145846	108640
5731	145872	108615
5732	145903	108593
5733	145931	108570
5734	145960	108547
5735	145988	108524
5736	146018	108502
5737	146043	108476
5738	146079	108458
5739	146111	108438
5740	146136	108412
5741	146163	108387
5742	146190	108363
5743	146221	108342
5744	146249	108318
5745	146273	108292
5746	146296	108265
5747	146318	108236
5748	146341	108209
5749	146371	108187
5750	146398	108163
5751	146422	108136
5752	146444	108108
5753	146467	108081
5754	146490	108054
5755	146513	108026
5756	146536	107999
5757	146560	107972
5758	146587	107949
5759	146619	107928
5760	146650	107907
5761	146682	107886
5762	146709	107862
5763	146744	107843
5764	146774	107821
5765	146805	107800
5766	146836	107778
5767	146871	107759
5768	146902	107738
5769	146931	107715
5770	146962	107694
5771	146999	107677
5772	147034	107659
5773	147065	107637
5774	147099	107618
5775	147129	107595
5776	147152	107568
5777	147180	107545
5778	147205	107519
5779	147236	107497
5780	147259	107470
5781	147281	107442
5782	147305	107416
5783	147330	107390
5784	147352	107362
5785	147378	107336
5786	147405	107313
5787	147430	107286
5788	147454	107260
5789	147485	107238
5790	147510	107213
5791	147532	107185
5792	147557	107159
5793	147578	107130
5794	147601	107103
5795	147624	107076
5796	147646	107048
5797	147670	107021
5798	147693	106994
5799	147716	106967
5800	147743	106942
5801	147768	106917
5802	147795	106892
5803	147822	106868
5804	147855	106848
5805	147888	106828
5806	147915	106803
5807	147940	106777
5808	147964	106751
5809	147991	106727
5810	148021	106704
5811	148047	106679
5812	148073	106654
5813	148095	106626
5814	148117	106599
5815	148139	106571
5816	148161	106542
5817	148182	106514
5818	148206	106487
5819	148229	106460
5820	148253	106433
5821	148276	106406
5822	148299	106379
5823	148320	106350
5824	148343	106323
5825	148370	106299
5826	148395	106273
5827	148424	106250
5828	148451	106225
5829	148479	106202
5830	148513	106183
5831	148540	106158
5832	148562	106130
5833	148586	106104
5834	148609	106077
5835	148631	106049
5836	148654	106021
5837	148677	105994
5838	148701	105967
5839	148723	105939
5840	148748	105914
5841	148771	105886
5842	148795	105860
5843	148828	105840
5844	148864	105822
5845	148896	105801
5846	148928	105780
5847	148958	105758
5848	148986	105734
5849	149016	105712
5850	149045	105689
5851	149072	105665
5852	149108	105647
5853	149140	105626
5854	149168	105602
5855	149192	105576
5856	149219	105551
5857	149246	105527
5858	149268	105499
5859	149291	105471
5860	149313	105443
5861	149334	105415
5862	149356	105387
5863	149379	105360
5864	149402	105333
5865	149427	105307
5866	149451	105281
5867	149474	105253
5868	149497	105226
5869	149519	105198
5870	149543	105171
5871	149566	105144
5872	149588	105116
5873	149610	105089
5874	149633	105061
5875	149656	105034
5876	149679	105007
5877	149702	104980
5878	149725	104952
5879	149748	104926
5880	149772	104899
5881	149801	104876
5882	149827	104850
5883	149848	104822
5884	149872	104796
5885	149896	104769
5886	149920	104743
5887	149946	104717
5888	149967	104689
5889	149989	104661
5890	150009	104632
5891	150031	104604
5892	150054	104577
5893	150079	104551
5894	150102	104524
5895	150132	104501
5896	150158	104476
5897	150184	104451
5898	150212	104428
5899	150240	104404
5900	150269	104381
5901	150298	104358
5902	150328	104335
5903	150357	104312
5904	150385	104289
5905	150415	104266
5906	150446	104245
5907	150472	104220
5908	150494	104192
5909	150516	104164
5910	150544	104140
5911	150568	104114
5912	150591	104086
5913	150614	104059
5914	150638	104033
5915	150661	104006
5916	150683	103978
5917	150709	103953
5918	150734	103927
5919	150759	103901
5920	150789	103879
5921	150822	103858
5922	150852	103836
5923	150882	103814
5924	150912	103791
5925	150943	103770
5926	150974	103748
5927	151004	103726
5928	151033	103703
5929	151062	103680
5930	151091	103657
5931	151115	103630
5932	151145	103608
5933	151167	103580
5934	151188	103552
5935	151210	103524
5936	151232	103496
5937	151254	103468
5938	151278	103441
5939	151299	103413
5940	151322	103385
5941	151345	103359
5942	151368	103332
5943	151389	103303
5944	151411	103275
5945	151433	103247
5946	151457	103221
5947	151481	103194
5948	151505	103168
5949	151528	103141
5950	151553	103115
5951	151577	103088
5952	151599	103061
5953	151623	103034
5954	151648	103008
5955	151670	102981
5956	151692	102953
5957	151715	102925
5958	151744	102903
5959	151768	102876
5960	151790	102848
5961	151814	102822
5962	151837	102795
5963	151862	102769
5964	151891	102746
5965	151914	102719
5966	151941	102695
5967	151967	102669
5968	151991	102642
5969	152014	102616
5970	152038	102589
5971	152062	102563
5972	152087	102537
5973	152109	102509
5974	152133	102483
5975	152157	102456
5976	152182	102430
5977	152207	102404
5978	152231	102378
5979	152254	102351
5980	152276	102324
5981	152299	102296
5982	152334	102277
5983	152358	102251
5984	152384	102226
5985	152416	102204
5986	152440	102178
5987	152468	102155
5988	152494	102130
5989	152519	102104
5990	152551	102083
5991	152582	102061
5992	152615	102040
5993	152647	102019
5994	152674	101995
5995	152699	101969
5996	152723	101942
5997	152752	101919
5998	152781	101897
5999	152813	101875
6000	152852	101859
6001	152877	101833
6002	152902	101807
6003	152926	101781
6004	152949	101754
6005	152973	101727
6006	152998	101701
6007	153021	101674
6008	153045	101648
6009	153068	101621
6010	153093	101595
6011	153116	101568
6012	153138	101540
6013	153160	101513
6014	153183	101485
6015	153210	101461
6016	153239	101438
6017	153267	101414
6018	153297	101391
6019	153328	101369
6020	153351	101343
6021	153373	101315
6022	153396	101288
6023	153420	101261
6024	153445	101235
6025	153474	101212
6026	153500	101187
6027	153523	101160
6028	153548	101134
6029	153576	101111
6030	153600	101084
6031	153622	101056
6032	153663	101041
6033	153689	101016
6034	153716	100991
6035	153742	100966
6036	153777	100947
6037	153804	100922
6038	153833	100899
6039	153856	100873
6040	153882	100847
6041	153906	100821
6042	153928	100793
6043	153953	100767
6044	153978	100742
6045	154004	100716
6046	154028	100690
6047	154052	100663
6048	154078	100639
6049	154103	100613
6050	154126	100586
6051	154150	100559
6052	154175	100533
6053	154215	100518
6054	154242	100493
6055	154267	100467
6056	154290	100440
6057	154314	100413
6058	154337	100386
6059	154362	100361
6060	154386	100334
6061	154408	100307
6062	154430	100279
6063	154453	100252
6064	154480	100227
6065	154503	100200
6066	154526	100173
6067	154561	100153
6068	154589	100130
6069	154617	100106
6070	154642	100080
6071	154666	100054
6072	154691	100028
6073	154721	100005
6074	154749	99981
6075	154775	99957
6076	154799	99930
6077	154824	99905
6078	154849	99879
6079	154876	99854
6080	154899	99827
6081	154921	99799
6082	154947	99774
6083	154978	99752
6084	155005	99728
6085	155030	99702
6086	155059	99679
6087	155082	99652
6088	155111	99628
6089	155139	99605
6090	155164	99579
6091	155189	99553
6092	155215	99528
6093	155246	99506
6094	155272	99481
6095	155303	99459
6096	155329	99434
6097	155357	99410
6098	155392	99390
6099	155417	99364
6100	155441	99338
6101	155464	99311
6102	155488	99285
6103	155510	99257
6104	155531	99229
6105	155554	99202
6106	155578	99175
6107	155601	99148
6108	155628	99124
6109	155658	99101
6110	155682	99075
6111	155706	99048
6112	155732	99023
6113	155755	98996
6114	155777	98968
6115	155799	98941
6116	155822	98914
6117	155848	98889
6118	155872	98863
6119	155897	98836
6120	155927	98814
6121	155955	98790
6122	155991	98771
6123	156017	98746
6124	156038	98718
6125	156064	98693
6126	156092	98668
6127	156121	98645
6128	156155	98626
6129	156180	98600
6130	156205	98574
6131	156229	98547
6132	156253	98521
6133	156276	98494
6134	156300	98467
6135	156324	98441
6136	156346	98414
6137	156372	98388
6138	156396	98362
6139	156419	98335
6140	156443	98308
6141	156470	98284
6142	156493	98257
6143	156522	98234
6144	156554	98212
6145	156580	98187
6146	156606	98162
6147	156630	98135
6148	156656	98110
6149	156683	98086
6150	156708	98060
6151	156731	98033
6152	156760	98010
6153	156785	97984
6154	156810	97958
6155	156835	97932
6156	156857	97905
6157	156879	97877
6158	156901	97849
6159	156923	97822
6160	156945	97794
6161	156969	97768
6162	156992	97741
6163	157017	97715
6164	157041	97689
6165	157064	97661
6166	157088	97636
6167	157111	97608
6168	157134	97581
6169	157156	97554
6170	157178	97526
6171	157200	97498
6172	157222	97471
6173	157244	97443
6174	157266	97416
6175	157289	97388
6176	157310	97361
6177	157333	97333
6178	157363	97311
6179	157387	97284
6180	157412	97259
6181	157436	97232
6182	157461	97207
6183	157487	97181
6184	157514	97157
6185	157542	97133
6186	157567	97107
6187	157593	97082
6188	157618	97056
6189	157642	97030
6190	157665	97003
6191	157688	96976
6192	157710	96948
6193	157732	96921
6194	157760	96897
6195	157783	96870
6196	157805	96842
6197	157827	96815
6198	157849	96787
6199	157872	96760
6200	157898	96735
6201	157922	96709
6202	157945	96682
6203	157970	96656
6204	157994	96630
6205	158018	96603
6206	158045	96579
6207	158075	96556
6208	158102	96532
6209	158126	96505
6210	158159	96484
6211	158189	96462
6212	158214	96436
6213	158243	96412
6214	158275	96391
6215	158307	96370
6216	158336	96346
6217	158365	96323
6218	158389	96297
6219	158411	96269
6220	158433	96241
6221	158455	96214
6222	158483	96190
6223	158505	96162
6224	158530	96137
6225	158555	96110
6226	158583	96087
6227	158610	96062
6228	158637	96038
6229	158659	96010
6230	158683	95984
6231	158705	95956
6232	158728	95929
6233	158749	95901
6234	158771	95874
6235	158794	95847
6236	158819	95821
6237	158841	95793
6238	158867	95768
6239	158889	95740
6240	158912	95713
6241	158935	95687
6242	158960	95661
6243	158985	95635
6244	159010	95609
6245	159035	95584
6246	159059	95558
6247	159082	95531
6248	159106	95504
6249	159133	95479
6250	159164	95457
6251	159189	95432
6252	159213	95405
6253	159236	95379
6254	159258	95351
6255	159285	95326
6256	159310	95301
6257	159336	95275
6258	159361	95250
6259	159402	95234
6260	159433	95212
6261	159460	95187
6262	159483	95160
6263	159505	95132
6264	159528	95105
6265	159551	95078
6266	159574	95051
6267	159600	95026
6268	159630	95004
6269	159660	94981
6270	159686	94956
6271	159708	94928
6272	159731	94901
6273	159754	94874
6274	159777	94848
6275	159800	94821
6276	159822	94793
6277	159844	94766
6278	159870	94740
6279	159898	94716
6280	159922	94690
6281	159944	94662
6282	159972	94639
6283	159995	94611
6284	160016	94584
6285	160039	94557
6286	160062	94530
6287	160090	94506
6288	160120	94483
6289	160146	94458
6290	160171	94432
6291	160195	94406
6292	160217	94379
6293	160240	94351
6294	160263	94325
6295	160285	94297
6296	160308	94270
6297	160330	94243
6298	160354	94216
6299	160377	94189
6300	160404	94165
6301	160430	94140
6302	160459	94117
6303	160490	94094
6304	160519	94071
6305	160554	94051
6306	160582	94027
6307	160615	94006
6308	160655	93989
6309	160689	93969
6310	160710	93941
6311	160732	93913
6312	160753	93885
6313	160774	93857
6314	160796	93829
6315	160818	93802
6316	160839	93774
6317	160861	93747
6318	160883	93719
6319	160904	93691
6320	160926	93663
6321	160948	93636
6322	160971	93609
6323	160992	93581
6324	161015	93554
6325	161036	93526
6326	161058	93498
6327	161081	93472
6328	161107	93446
6329	161129	93419
6330	161151	93392
6331	161174	93365
6332	161197	93338
6333	161220	93311
6334	161243	93284
6335	161264	93256
6336	161286	93228
6337	161307	93201
6338	161329	93173
6339	161353	93147
6340	161380	93122
6341	161412	93100
6342	161435	93074
6343	161461	93049
6344	161487	93023
6345	161513	92998
6346	161537	92972
6347	161563	92947
6348	161590	92923
6349	161619	92899
6350	161646	92874
6351	161706	92869
6352	161734	92845
6353	161757	92818
6354	161777	92789
6355	161800	92762
6356	161822	92735
6357	161844	92707
6358	161865	92680
6359	161887	92652
6360	161909	92625
6361	161933	92599
6362	161958	92573
6363	161982	92546
6364	162007	92520
6365	162036	92497
6366	162075	92480
6367	162104	92456
6368	162148	92441
6369	162198	92430
6370	162228	92407
6371	162254	92382
6372	162287	92361
6373	162314	92336
6374	162336	92308
6375	162359	92282
6376	162386	92257
6377	162411	92231
6378	162436	92205
6379	162465	92182
6380	162491	92157
6381	162515	92131
6382	162539	92104
6383	162571	92083
6384	162595	92056
6385	162623	92032
6386	162646	92005
6387	162668	91978
6388	162692	91952
6389	162715	91925
6390	162739	91898
6391	162761	91871
6392	162791	91848
6393	162820	91825
6394	162842	91797
6395	162864	91770
6396	162885	91742
6397	162907	91715
6398	162928	91687
6399	162950	91659
6400	162973	91632
6401	162994	91604
6402	163016	91577
6403	163039	91550
6404	163060	91522
6405	163083	91495
6406	163105	91468
6407	163128	91441
6408	163152	91415
6409	163173	91387
6410	163195	91359
6411	163217	91332
6412	163238	91304
6413	163259	91276
6414	163279	91248
6415	163301	91220
6416	163327	91195
6417	163354	91170
6418	163375	91143
6419	163397	91115
6420	163419	91088
6421	163440	91060
6422	163462	91032
6423	163484	91005
6424	163505	90977
6425	163526	90949
6426	163547	90922
6427	163569	90894
6428	163591	90866
6429	163617	90842
6430	163640	90815
6431	163661	90787
6432	163682	90759
6433	163705	90732
6434	163726	90704
6435	163748	90677
6436	163770	90650
6437	163793	90623
6438	163816	90596
6439	163838	90569
6440	163861	90542
6441	163883	90514
6442	163905	90487
6443	163927	90460
6444	163964	90441
6445	163986	90413
6446	164008	90386
6447	164036	90362
6448	164057	90334
6449	164079	90307
6450	164102	90280
6451	164125	90253
6452	164147	90226
6453	164177	90203
6454	164199	90176
6455	164220	90148
6456	164241	90120
6457	164264	90093
6458	164286	90066
6459	164315	90042
6460	164337	90015
6461	164359	89987
6462	164379	89960
6463	164401	89932
6464	164422	89904
6465	164444	89877
6466	164465	89849
6467	164486	89821
6468	164507	89793
6469	164528	89765
6470	164550	89738
6471	164571	89711
6472	164593	89683
6473	164614	89655
6474	164636	89628
6475	164657	89600
6476	164681	89574
6477	164703	89547
6478	164725	89519
6479	164747	89492
6480	164768	89464
6481	164789	89436
6482	164810	89409
6483	164832	89381
6484	164858	89356
6485	164881	89329
6486	164902	89302
6487	164924	89274
6488	164946	89247
6489	164968	89220
6490	164990	89193
6491	165019	89169
6492	165041	89142
6493	165063	89114
6494	165083	89086
6495	165105	89059
6496	165129	89033
6497	165160	89010
6498	165182	88983
6499	165203	88955
6500	165223	88927
6501	165246	88900
6502	165268	88873
6503	165291	88846
6504	165313	88819
6505	165341	88795
6506	165368	88770
6507	165391	88744
6508	165414	88717
6509	165436	88690
6510	165459	88663
6511	165480	88635
6512	165501	88608
6513	165524	88581
6514	165545	88553
6515	165567	88526
6516	165589	88498
6517	165610	88471
6518	165637	88446
6519	165660	88419
6520	165682	88392
6521	165706	88366
6522	165727	88338
6523	165748	88311
6524	165770	88284
6525	165792	88256
6526	165815	88229
6527	165837	88202
6528	165859	88175
6529	165881	88148
6530	165911	88125
6531	165945	88104
6532	165968	88077
6533	165990	88050
6534	166012	88023
6535	166033	87995
6536	166055	87968
6537	166079	87942
6538	166104	87916
6539	166131	87892
6540	166156	87866
6541	166179	87840
6542	166200	87812
6543	166222	87785
6544	166244	87757
6545	166265	87729
6546	166291	87704
6547	166311	87676
6548	166332	87649
6549	166359	87624
6550	166393	87603
6551	166419	87578
6552	166447	87554
6553	166484	87535
6554	166527	87518
6555	166561	87498
6556	166609	87484
6557	166639	87461
6558	166670	87438
6559	166699	87415
6560	166724	87390
6561	166747	87363
6562	166769	87336
6563	166791	87308
6564	166818	87284
6565	166840	87256
6566	166861	87229
6567	166882	87201
6568	166904	87174
6569	166925	87146
6570	166947	87119
6571	166968	87091
6572	166990	87064
6573	167011	87037
6574	167033	87009
6575	167055	86982
6576	167076	86955
6577	167097	86927
6578	167119	86900
